10.18895967,10.76826705,7.015693807
12.67238114,10.0277678,8.518062976
8.185371029,10.21892644,9.739274312
8.789207575,9.592830744,9.163398094
14.27340224,11.73547141,8.263973355
13.58996708,13.01880871,9.666401554
13.23726972,14.59113661,10.00968868
9.888134388,10.03011533,10.60668281
12.31257102,11.73843009,8.330020516
13.82880094,10.60705285,9.235056863
13.45671376,10.8793535,9.89284635
13.46854768,11.71819036,6.050936965
7.799605422,9.792627636,9.213590303
12.28863541,14.32008128,10.8493269
13.12605912,11.62058641,7.630813152
10.93140236,13.93255619,9.696445976
13.79423308,12.26497032,7.11997861
8.649974651,10.50591077,9.479780264
14.41781297,13.35048343,9.813139851
13.33240025,11.10800165,6.712870868
13.00321922,14.02451638,9.61783475
13.84179037,10.23900176,8.272396509
13.39288087,10.96895473,8.882643049
7.89542381,9.011786331,10.90139489
8.661778098,10.89254282,10.03576136
11.37791543,10.27530975,9.161131883
14.2748877,12.35686458,6.741466986
13.62135365,11.88333061,9.673839056
14.80319272,11.46091658,10.26842504
8.661778098,10.3089078,11.16522107
9.100925101,10.0533829,10.12114495
9.422064766,10.22400167,8.23457796
13.36112133,11.13391281,7.138527801
14.43264629,11.7054596,8.6395216
11.59502432,10.73859897,9.705632387
13.85690207,11.40434329,8.390168956
11.83387836,13.50651834,8.435461914
8.509379149,11.24489895,10.53050388
12.36779694,11.44677316,8.462706751
13.05362048,10.215533,10.06474276
7.337175869,9.691045553,9.306973057
8.143128073,11.80723416,9.650154214
12.56643465,11.28303046,8.078951341
12.38718265,11.17067621,9.286557762
11.63354019,11.07112712,9.061776198
13.52201749,11.02465489,7.05202456
9.268191079,14.62330425,9.558612039
11.1096348,10.22593041,9.603440897
7.40173285,10.86426354,9.515108449
13.21986428,10.92005505,9.574593527
8.395319911,9.530211233,9.106955457
8.17292749,14.32590973,10.2737956
8.428778891,9.976134473,9.593577867
13.5050796,10.96989012,8.939579214
12.15399529,10.7294508,9.108263075
13.90459699,11.70130646,7.638073837
7.627898616,10.73775435,9.30058136
9.441906705,14.32541087,9.585525943
13.6426948,11.10878579,7.371558863
13.02068484,11.25715209,7.04220656
8.691394579,11.67868816,9.178415874
14.19588736,11.94086414,9.175923742
12.27277556,13.92962828,8.611024797
10.29347165,15.07671958,11.18729021
8.177917792,9.554972496,10.82686623
8.667466405,10.08587076,8.804776378
8.627898616,15.04896361,9.356011722
13.99400863,13.12823604,8.204082012
9.498051366,14.25168211,8.794415866
12.36095679,11.06803928,8.387155718
13.90530238,10.98213797,11.64331508
12.23269073,11.27338767,7.875288598
12.34062903,10.98861369,7.655351829
12.04831657,9.697488888,8.990671284
14.2650436,10.69217958,9.563386966
8.034523875,10.94280771,9.715790435
12.97604495,9.465566405,10.2448395
9.610286657,14.45879748,9.221587121
8.705632387,8.495855027,8.752213368
8.58044702,11.18889787,9.35974956
13.36193007,11.51066528,8.70286529
14.23396413,11.74235155,9.396818815
9.432959407,10.08028458,7.592457037
9.397460726,12.0901786,9.016251155
7.29186137,10.23720996,9.584962501
12.49450562,11.91389917,7.055282436
9.087197616,10.68536203,9.427522371
9.391028727,11.18889787,10.5535333
11.1754248,13.17723265,8.775116404
9.117643101,11.03768422,9.023477152
13.3396691,12.134683,9.587214952
11.11250467,12.11767556,6.48058827
14.60191004,12.08766173,8.274261661
14.41485037,11.45023181,9.24697806
9.793278158,14.56240343,9.476138625
8.680886921,11.17442639,8.811856314
13.39921116,11.18710459,10.34662453
14.54434869,10.91416086,8.562624039
12.05609576,10.98804556,8.057991723
12.91531922,10.15380534,8.141085319
14.04887849,11.20022429,8.036723106
14.24490638,12.22228172,8.786269628
14.03097743,11.06460805,8.250772132
13.05268691,10.7808678,9.396176618
8.396176618,13.79474076,8.674192268
13.4300866,11.68330169,7.567575869
13.32645758,11.32715964,10.66249036
13.90141375,11.08852326,10.29312674
8.609178738,9.595257481,10.61397359
8.955068644,9.942074592,9.218684313
14.615848,11.52061868,11.31293966
14.04775444,11.6588809,8.410239331
14.44215301,11.33024466,9.893453226
13.68780213,11.09302135,8.759555343
9.727069558,14.261331,8.692092375
12.85211982,11.2062818,10.61544573
13.41943355,11.63766639,7.382840144
13.95400542,11.25862492,8.456149035
10.61388153,15.27022962,7.77016832
7.849248703,10.13455467,9.416375317
12.88603947,10.54708732,10.71355836
14.21306624,11.05392588,8.315602457
12.47854213,11.2422214,7.978424465
13.32645758,11.166728,9.243650042
7.991521846,9.806549622,9.583834955
14.52433357,10.90598863,8
7.456149035,10.07280253,9.191059215
14.29296863,11.99304452,9.129798173
13.60319746,11.37166776,7.845490051
9.395748328,10.64736848,8.886915896
13.43750501,14.01622503,9.261154673
13.87618117,11.42190703,10.00926878
11.07628117,15.0147833,7.984703267
13.47640447,11.76088624,8.486231678
13.19144483,11.21892644,8.150255021
8.108524457,10.22170794,9.793765857
11.31910758,12.17277126,9.317864798
8.025693274,15.47458054,9.272863023
11.85354349,13.34912915,8.28169825
8.746178381,9.911391988,8.122569192
8.517669388,10.15101654,9.156841525
7.706668682,13.2762262,9.74432931
7.358431429,10.65230722,9.511159644
9.36347774,15.61382687,9.214804795
9.887982133,15.19504149,9.391028727
12.53074771,11.52947936,8.171427027
13.390478,10.54003115,8.605109074
13.10317304,10.6391598,9.125671763
14.00080108,11.05745027,7.6395216
12.29992346,13.84516658,8.476543706
12.74094021,11.65553072,7.559950613
12.91949651,10.40077272,9.842821735
13.83453031,11.45136568,8.861707287
13.76872193,11.09908476,10.5137276
9.00814846,15.47925924,9.679831933
14.30732179,10.95303238,10.07547915
12.61966977,11.23989682,10.01583316
13.45360503,11.23995647,7.075746538
11.85135865,11.59940149,8.023477152
13.33465039,11.58749626,9.591896296
13.92390311,12.16320938,8.255972742
11.75359284,12.0243086,7.825912799
8.746178381,9.381326639,10.06528149
9.586839788,15.20890494,8.708049252
14.1708092,11.81454241,9.844705764
13.43933744,10.87551899,9.265615046
13.47149741,10.3632587,8.234098898
12.37712917,11.49635449,8.959132577
13.32135034,11.1754248,7.667466405
13.54620718,12.033423,7.430452552
12.9196641,11.97114834,7.73470962
14.11287114,10.49705344,8.622051819
11.86635166,13.87347295,8.395319911
8.494255587,9.587402498,9.992088609
13.24161081,13.55481665,9.053925882
13.22779642,11.54119344,8.58044702
14.7811394,11.08686601,8.815383296
12.51417159,11.75680648,7.264911693
13.29180383,12.09226162,7.00337736
11.5183581,11.16427844,7.338959175
13.37968973,10.39339046,9.437752072
11.71136584,10.35634192,7.873444113
13.77602172,14.17446541,9.094077686
10.46587246,10.28551781,8.510566389
12.5562905,10.59255047,8.452858965
12.96868479,11.13050621,9.266083758
13.07062412,11.08693234,7.328226119
8.90478513,9.764705754,10.50213564
8.458201525,10.66533592,10.23529625
14.03015845,11.59483776,8.175923742
13.96362765,11.41626974,7.77280941
7.673132372,14.79583167,9.942807706
13.58858582,15.52947326,11.58486857
13.54310434,11.48633225,8.597307691
14.18102799,11.93464918,5.422905743
9.470862199,13.87446271,8.061236166
12.6077233,9.205548911,8.329572126
12.50692738,11.33097288,8.602884409
7.669593751,10.40258576,10.26971112
13.17815129,13.11804884,9.669239411
12.40085276,14.07368971,9.25219234
10.35171224,9.92748169,9.168421411
7.851749041,10.79311556,9.602698865
8.175923742,10.77939106,9.475936042
8.210914816,10.26584942,10.06555077
13.6650916,11.3847298,10.52747701
11.89060629,11.57407312,5.921245889
13.35806049,11.48864354,7.527477006
13.48282056,11.14121308,9.119200527
14.2432707,11.10983065,8.433794059
12.45450494,12.41518719,9.180655119
13.86677664,11.02139644,7.824004051
13.88527692,11.30298157,6.928370323
14.08497443,11.42966827,8.415741768
8.445428759,10.48421871,9.509972891
13.82776942,11.29548197,7.785942819
12.76049126,10.18090371,9.960581211
14.08126705,10.65874704,7.980139578
14.14558193,11.3376219,8.118422024
12.99401748,10.97096866,10.15241161
13.48590476,11.60742279,9.266786541
13.01790451,11.3625466,6.765534746
13.38162406,14.01120978,10.18413149
8.883254231,14.33945337,9.652307222
13.60779264,11.33879208,8.753216749
10.22737527,14.64379983,8.56567333
14.3353066,14.1917147,8.456149035
8.117902789,11.04206973,9.967946706
7.263973355,10.58016433,10.58044702
8.170926525,12.63019886,9.774128144
14.67389977,12.27207569,9.076815597
10.86403134,11.05480779,6.994353437
9.033147652,11.16954925,10.46607646
9.154058596,15.07316249,8.558037985
14.77712686,10.46188866,7.315602457
14.59481444,10.96585642,8.653919873
8.89087224,15.05414217,9.018478396
13.82531659,11.71205405,8.840148475
9.528063348,10.41827429,8.04384754
13.44361701,10.63671524,9.036997774
13.96817177,11.45758608,8.301496195
13.57049614,12.47441576,7.230741003
14.84950284,11.25219234,9.824322351
12.77918584,12.11243951,7.699051844
12.74942951,10.75020451,7.575917361
13.04632257,10.15595663,10.17317742
8.611393726,10.02983935,9.792790294
8.650333754,10.4705572,9.760886243
14.37999425,11.77194334,8.316960287
10.66613522,14.27056544,8.630449157
12.37343615,10.92005505,8.599540966
7.597680144,9.443772393,9.550554413
9.652486495,9.699051844,9.944126373
14.27129523,11.40583285,7.74819285
14.41895284,11.46081422,8.442114122
10.51056639,10.91004304,8.658568541
7.288173968,8.673132372,10.25195574
14.01939092,10.11191811,8.108001646
9.491853096,10.81578354,10.56738573
8.902375114,14.54561007,7.822730148
11.79421277,10.89572674,6.980710829
11.75609759,10.87390546,8.114783447
8.622783966,9.627351484,9.632995197
11.44904544,11.38893214,6.846744023
8.260684356,15.38203629,8.969530424
12.75968017,11.79980776,9.235056863
13.49098872,10.58946389,8.483412734
10.41679753,11.37302825,7.336283388
13.69299683,11.64155506,7.877130729
11.88363609,14.63758149,10.13069925
8.278449458,14.72082139,9.58082385
11.17373959,10.8087229,8.706323333
8.98099637,11.04070069,9.387155718
12.80689193,10.82916775,8.728260673
11.21182747,11.06568539,8.671717965
11.68452948,11.82276997,8.198690586
9.179162675,10.20261362,8.332707934
13.68201798,11.66297984,10.22905912
7.13442632,10.18809426,9.335390355
11.237449,10.76983784,7.850499414
13.63424384,11.61861492,7.861707287
13.03325091,11.02838958,9.584398838
12.94178124,11.02928723,8.292321633
13.79214972,12.32892732,8.748528321
12.78698426,10.39735376,10.20969704
13.36121731,11.43426334,8.882643049
14.61611229,10.69130733,9.027076623
13.97797749,9.860931769,8.374604819
12.87136624,11.80880333,8.641329262
13.00102108,10.32192809,8.190318548
8.596935142,14.85052871,9.835734632
13.40720136,11.58932344,7.84862294
11.77898058,13.59511759,8.864805194
8.361943774,9.570994129,9.797337288
9.295998462,11.79567443,8.211401637
8.470862199,10.0452136,10.52659705
13.21029084,11.76034571,8.200162974
14.19203076,10.20652602,7.654636029
10.39113616,9.529040056,8.061776198
11.90580065,12.50722478,9.614709844
12.0564345,14.05942896,7.513332824
14.17311494,10.91288934,8.527477006
11.59278404,14.65485416,8.17292749
8.923624611,11.73703604,9.073338255
12.44889063,9.598982971,9.413416375
7.769507291,9.271463028,9.065820006
9.355130821,9.658390023,9.289096702
