"","205225_at","216836_s_at","208079_s_at"
"VDX_243",7.9915218460757,9.80654962198596,9.58383495471543
"VDX_244",14.5243335719185,10.9059886293141,8
"VDX_245",7.456149034648,10.0728025345442,9.19105921453166
"VDX_246",14.2929686296172,11.9930445168786,9.12979817318714
"VDX_247",13.6031974596128,11.3716677575843,7.84549005094438
"VDX_248",9.39574832817903,10.64736848007,8.88691589584725
"VDX_249",13.4375050143487,14.016225034139,9.26115467261557
"VDX_250",13.8761811739408,11.4219070285003,10.0092687822657
"VDX_252",11.0762811665795,15.0147832994085,7.98470326682514
"VDX_253",13.4764044725389,11.7608862427849,8.48623167798101
"VDX_254",13.1914448278344,11.2189264372263,8.15025502130218
"VDX_255",8.10852445677817,10.2217079449357,9.79376585730965
"VDX_258",11.319107575825,12.1727712641669,9.31786479839195
"VDX_259",8.02569327368077,15.4745805367214,9.2728630232019
"VDX_260",11.8535434869839,13.3491291544415,8.28169825009883
"VDX_261",8.74617838097141,9.91139198784346,8.12256919221645
"VDX_262",8.51766938813381,10.1510165388922,9.1568415245884
"VDX_263",7.70666868217975,13.27622620476,9.74432931046489
"VDX_264",7.35843142862635,10.652307222468,9.51115964353465
"VDX_265",9.36347773989878,15.61382686634,9.21480479494805
"VDX_267",9.88798213305845,15.1950414877999,9.39102872681019
"VDX_268",12.5307477052716,11.5294793589715,8.17142702660754
"VDX_270",13.3904779952475,10.5400311451309,8.60510907383293
"VDX_271",13.1031730440147,10.63915979511,9.12567176339259
"VDX_272",14.0008010791198,11.0574502721839,7.63952159951083
"VDX_273",12.2999234635003,13.8451665844108,8.47654370621426
"VDX_275",12.7409402054259,11.6555307231556,7.55995061271308
"VDX_276",12.9194965129266,10.4007727241226,9.84282173536078
"VDX_277",13.8345303051354,11.4513656780208,8.86170728658586
"VDX_278",13.7687219263061,11.0990847608919,10.5137275959524
"VDX_282",9.00814845991009,15.4792592388433,9.67983193343985
"VDX_284",14.3073217877684,10.9530323772532,10.075479149488
"VDX_285",12.6196697733787,11.2398968224459,10.0158331642693
"VDX_286",13.4536050288403,11.2399564736849,7.0757465380609
"VDX_287",11.8513586490335,11.5994014872236,8.02347715183043
"VDX_288",13.3346503929309,11.5874962618111,9.5918962955207
"VDX_290",13.9239031113803,12.1632093793112,8.25597274199961
"VDX_292",11.753592837332,12.0243085965029,7.82591279878498
"VDX_293",8.74617838097141,9.38132663886078,10.0652814858323
"VDX_401",9.58683978796183,15.208904939808,8.70804925170222
"VDX_416",14.1708091951694,11.8145424127395,9.84470576441194
"VDX_540",13.439337437369,10.8755189932152,9.26561504648446
"VDX_546",13.4714974065113,10.363258701708,8.23409889783732
"VDX_550",12.3771291731111,11.4963544885646,8.95913257678966
"VDX_600",13.3213503376462,11.1754247985897,7.66746640495737
"VDX_601",13.5462071837659,12.0334230015375,7.43045255166553
"VDX_602",12.9196640981971,11.9711483393285,7.73470962022584
"VDX_605",14.1128711429569,10.4970534445451,8.62205181945638
"VDX_606",11.8663516570768,13.8734729507474,8.39531991094028
"VDX_609",8.49425558654498,9.58740249811947,9.992088609014
"VDX_611",13.2416108124685,13.5548166528888,9.0539258815311
"VDX_612",13.2277964194115,11.541193437271,8.58044701959866
"VDX_613",14.78113939881,11.0868660149051,8.81538329581354
"VDX_614",12.5141715856076,11.7568064791656,7.26491169307447
"VDX_615",13.2918038263572,12.0922616248439,7.00337736020232
"VDX_616",11.5183580958419,11.1642784383012,7.3389591754152
"VDX_620",13.3796897259812,10.393390457444,9.4377520723236
"VDX_621",11.7113658429955,10.3563419206362,7.87344411251538
"VDX_625",13.7760217152528,14.1744654068396,9.0940776856719
"VDX_627",10.4658724604003,10.2855178147952,8.51056638944875
"VDX_629",12.5562904964813,10.5925504730403,8.45285896471381
"VDX_630",12.9686847907756,11.1305062127958,9.26608375832773
"VDX_631",13.0706241224303,11.0869323411374,7.32822611878773
"VDX_632",8.9047851297316,9.76470575418888,10.5021356426576
"VDX_633",8.45820152473794,10.6653359171852,10.2352962545671
"VDX_634",14.0301584483013,11.5948377612098,8.17592374206376
"VDX_635",13.9636276478053,11.4162697445232,7.77280941016073
"VDX_637",7.67313237214536,14.7958316688707,9.94280770624278
"VDX_640",13.5885858177742,15.5294732584587,11.5848685722052
"VDX_641",13.5431043399661,11.4863322527687,8.59730769114099
"VDX_642",14.181027988375,11.9346491828556,5.42290574261218
"VDX_646",9.4708621994137,13.8744627138934,8.06123616574775
"VDX_647",12.6077233021382,9.20554891117303,8.32957212576538
"VDX_648",12.5069273753449,11.3309728822699,8.60288440871842
"VDX_696",7.66959375118833,10.4025857582326,10.2697111211428
"VDX_698",13.1781512896323,13.1180488428888,9.66923941125265
"VDX_703",12.4008527589823,14.0736897133898,9.25219234012239
"VDX_707",10.3517122412569,9.92748169038177,9.16842141085192
"VDX_710",7.85174904141606,10.7931155552743,9.60269886501796
"VDX_712",8.17592374206376,10.7793910595359,9.47593604244639
"VDX_713",8.21091481607392,10.2658494214408,10.065550770955
"VDX_714",13.6650915977695,11.3847297963904,10.5274770060604
"VDX_716",11.8906062874632,11.5740731172433,5.92124588858559
"VDX_726",13.3580604869937,11.4886435398538,7.5274770060604
"VDX_727",13.4828205588296,11.1412130754843,9.11920052691733
"VDX_728",14.2432706955548,11.1098306542788,8.43379405875492
"VDX_729",12.4545049375574,12.4151871852126,9.18065511866599
"VDX_737",13.8667766439028,11.0213964413488,7.82400405093315
"VDX_738",13.8852769242767,11.3029815660029,6.92837032301897
"VDX_741",14.0849744343075,11.4296682651331,8.41574176829009
"VDX_746",8.44542875923832,10.4842187084332,9.50997289130906
"VDX_747",13.8277694152476,11.2954819736954,7.78594281939225
"VDX_749",12.7604912600987,10.1809037091794,9.96058121135347
"VDX_751",14.0812670508984,10.658747037435,7.98013957763916
"VDX_754",14.1455819346182,11.3376219019925,8.1184220243132
"VDX_755",12.9940174761048,10.9709686605218,10.152411611345
"VDX_760",13.4859047614903,11.607422791237,9.2667865406949
"VDX_762",13.017904514289,11.362546597829,6.76553474636298
"VDX_763",13.3816240599451,14.0112097808135,10.1841314939406
"VDX_765",8.88325423134128,14.339453374211,9.652307222468
"VDX_767",13.6077926419192,11.3387920840098,8.75321674917896
"VDX_768",10.2273752736262,14.643799833399,8.56567332962135
"VDX_769",14.3353066044859,14.1917146958331,8.456149034648
"VDX_772",8.11790278909403,11.042069727471,9.96794670581271
"VDX_774",7.26397335480341,10.5801643322183,10.5804470195987
"VDX_777",8.17092652528738,12.6301988570847,9.77412814429358
"VDX_778",14.6738997704842,12.2720756930203,9.07681559705083
"VDX_779",10.864031340744,11.0548077866925,6.99435343685886
"VDX_780",9.0331476517817,11.1695492506807,10.4660764613963
"VDX_782",9.15405859598329,15.0731624936201,8.558037984777
"VDX_783",14.7771268644025,10.4618886644328,7.31560245663795
"VDX_785",14.5948144398381,10.9658564176108,8.65391987311942
"VDX_787",8.89087223954207,15.0541421677844,9.01847839596593
"VDX_789",13.8253165863149,11.7120540491042,8.84014847548695
"VDX_791",9.52806334829195,10.4182742938805,8.0438475404389
"VDX_793",13.443617010864,10.6367152392454,9.03699777426735
"VDX_794",13.9681717717312,11.4575860842561,8.30149619498255
"VDX_795",13.570496136614,12.474415762309,7.23074100262691
"VDX_796",14.8495028412033,11.2521923401224,9.82432235099862
"VDX_797",12.7791858368381,12.1124395067816,7.69905184401685
"VDX_798",12.7494295142845,10.7502045092799,7.57591736111815
"VDX_804",13.0463225711384,10.1559566294644,10.1731774151204
"VDX_805",8.61139372584558,10.0298393490725,9.79279029430106
"VDX_806",8.65033375384593,10.4705572006371,9.76088624278491
"VDX_808",14.3799942512116,11.7719433353278,8.3169602873649
"VDX_809",10.6661352188381,14.2705654414495,8.63044915708062
"VDX_810",12.3734361498526,10.920055054807,8.59954096564405
"VDX_812",7.59768014371589,9.44377239276374,9.55055441321936
"VDX_813",9.65248649491816,9.69905184401685,9.94412637341101
"VDX_815",14.2712952289781,11.4058328547973,7.74819284958946
"VDX_817",14.4189528356403,11.4608142217603,8.44211412241923
"VDX_820",10.5105663894488,10.9100430442754,8.6585685412961
"VDX_833",7.2881739681123,8.67313237214536,10.2519557357691
"VDX_836",14.0193909193273,10.1119181135555,8.10800164646591
"VDX_838",9.49185309632967,10.8157835441282,10.567385727497
"VDX_839",8.90237511448603,14.5456100729758,7.82273014794452
"VDX_841",11.7942127699831,10.8957267384767,6.98071082890019
"VDX_843",11.7560975893271,10.8739054550682,8.11478344724985
"VDX_844",8.62278396615612,9.62735148418923,9.63299519714296
"VDX_845",11.4490454446142,11.3889321375941,6.84674402324487
"VDX_846",8.26068435637966,15.3820362923205,8.96953042389498
"VDX_847",12.759680167211,11.7998077611356,9.2350568627071
"VDX_848",13.4909887232249,10.5894638929561,8.48341273352902
"VDX_849",10.4167975276061,11.373028251679,7.33628338786443
"VDX_851",13.6929968283827,11.6415550603533,7.87713072876566
"VDX_852",11.8836360886371,14.6375814932474,10.1306992542145
"VDX_853",8.27844945822048,14.7208213918874,9.5808238499628
"VDX_854",11.1737395892824,10.808722901394,8.70632333327543
"VDX_855",8.98099636973059,11.0407006867145,9.38715571766298
"VDX_856",12.8068919294426,10.8291677456424,8.72826067270907
"VDX_857",11.2118274713819,11.06568539467,8.67171796512923
"VDX_861",11.6845294824185,11.8227699744443,8.19869058566892
"VDX_862",9.17916267538715,10.2026136201485,8.3327079336406
"VDX_863",13.6820179769105,11.6629798429817,10.2290591196342
"VDX_864",7.13442632022093,10.1880942639264,9.33539035469392
"VDX_865",11.2374489956393,10.7698378436294,7.85049941375812
"VDX_866",13.6342438415775,11.6186149202508,7.86170728658586
"VDX_867",13.0332509140987,11.0283895776449,9.58439883787324
"VDX_868",12.9417812422785,11.0292872269682,8.29232163280204
"VDX_870",13.7921497223797,12.3289273207889,8.74852832105729
"VDX_871",12.7869842627185,10.3973537607134,10.2096970435353
"VDX_872",13.3612173101138,11.4342633380972,8.88264304936184
"VDX_873",14.6161122935686,10.6913073301911,9.02707662314038
"VDX_874",13.9779774868085,9.86093176915553,8.37460481919094
"VDX_876",12.8713662434285,11.8088033303859,8.64132926174569
"VDX_877",13.0010210779371,10.3219280948874,8.19031854794182
"VDX_879",8.59693514238723,14.8505287142968,9.83573463232109
"VDX_883",13.4072013647491,11.5893234368356,7.84862294042934
"VDX_887",11.7789805849433,13.5951175882698,8.8648051942415
"VDX_890",8.36194377373524,9.57099412874323,9.79733728828842
"VDX_891",9.29599846191139,11.795674426075,8.21140163741847
"VDX_894",8.4708621994137,10.045213599665,10.5265970456544
"VDX_899",13.210290836058,11.760345712898,8.2001629739997
"VDX_900",14.1920307627272,10.2065260158774,7.65463602852797
"VDX_901",10.3911361621188,9.52904005609508,8.06177619758669
"VDX_903",11.9058006486709,12.5072247820301,9.61470984411521
"VDX_909",12.0564345043176,14.0594289648538,7.51333282374013
"VDX_913",14.1731149378001,10.91288933623,8.5274770060604
"VDX_929",11.5927840359997,14.6548541614882,8.17292748960384
"VDX_941",8.92362461136832,11.7370360365402,9.07333825495173
"VDX_1060",12.4488906296293,9.59898297103609,9.41341637465164
"VDX_1069",7.76950729143624,9.27146302790437,9.06582000582393
"VDX_1222",9.35513082082458,9.65839002307018,9.28909670241999
"VDX_1412",8.8838651545098,8.86727873970966,9.26326920037266
"VDX_1416",10.6161812313319,14.9842493274305,8.9898202201176
"VDX_1455",7.7176764230664,15.2203669904621,9.19967234483636
"VDX_1482",6.68509917200661,12.3816240599451,10.0689126008793
"VDX_1487",8.89269459141497,11.0944076330812,8.26584942144085
"VDX_1497",7.83099048124926,10.0053438419178,9.34673532828793
"VDX_1501",9.06069593168755,14.4259436249557,9.0698525111258
"VDX_1524",10.3161683747564,11.0351427478859,10.955359305243
"VDX_1535",8.34074028063018,10.1232161116663,9.45676508833648
"VDX_1555",8.13596574242734,11.0026743952024,9.48300957716455
"VDX_1563",7.86913111964429,10.5166849493096,9.28262513419167
"VDX_1568",8.27332938656167,13.8619979981797,8.973553878808
"VDX_1571",7.67807190511264,10.0152756548272,10.1130909834424
"VDX_1582",10.9712561358721,10.4353577299664,8.76121877592938
"VDX_1589",8.87405920314115,11.2292394151968,9.91019298919486
"VDX_1593",8.22351908679073,10.0582623718625,10.9773514839791
"VDX_1622",8.02347715183043,10.4471865674253,8.81474266745448
"VDX_1650",8.16842141085193,12.7525060928415,9.93663793900257
"VDX_1661",8.70977310785294,9.57705110973515,9.16716722052614
"VDX_1821",8.39660478118186,9.83510297949099,9.33472021685999
"VDX_1828",7.62058641045188,9.59786633395179,9.65713977659315
"VDX_1853",10.178415874383,14.3586718028265,9.09882166340944
"VDX_1858",7.77214959078454,10.6180183575713,9.65553072315564
"VDX_1871",7.81762325751143,15.0740285386726,9.75171141539587
"VDX_1938",7.75488750216347,11.3527607315885,9.72809057366497
"VDX_1939",8.75955534320631,10.495355392236,9.86387652022109
"VDX_1949",11.3676331593982,10.6668453376198,7.19377174339668
"VDX_1966",8.16741814583174,9.7054595991654,9.02541644454419
"VDX_1967",7.35755200461808,10.6946190636469,10.2903644992222
"VDX_1976",11.1137421660492,14.9526502569912,9.1261882105221
"VDX_1978",8.19179950106508,10.407798850222,9.22857822128274
"VDX_2001",7.52825874275841,10.0291491634205,9.52258153125483
"VDX_2007",9.40130620600602,11.0240315015168,9.54129025269508
"VDX_2021",12.3439906901426,11.5752083155242,7.09908476089186
"VDX_2024",11.7428146698629,11.5429834717561,9.91139198784346
"VDX_2025",8.71115071124326,10.5648163678849,9.20506011054465
"VDX_2038",7.75622271284729,9.48964729348844,10.810089584826
