"","205225_at","216836_s_at","208079_s_at"
"MAINZ_BC6068",9.76834526260085,10.0971355121801,9.88635851863553
"MAINZ_BC6069",13.338680533575,12.679398025479,8.78169743702225
"MAINZ_BC6070",13.0825405126032,10.9935901739122,8.43808911324366
"MAINZ_BC6071",13.3159864903015,9.1386159927895,6.97090310808806
"MAINZ_BC6072",13.6878082451963,11.0707582421997,8.10564384313341
"MAINZ_BC6073",8.09466219766506,9.52646586172346,11.0672702970932
"MAINZ_BC6074",13.8212451125484,11.0673663452207,7.87198354579458
"MAINZ_BC6075",13.9825186621173,11.8616658519912,7.64608930341099
"MAINZ_BC6076",13.7289818077108,11.5341224040357,7.55691096158616
"MAINZ_BC6077",13.7986369537935,11.1377039433695,7.67873895909135
"MAINZ_BC6078",12.812482296289,10.9645920271829,6.7449931005174
"MAINZ_BC6079",7.28515791143684,10.8080184848485,8.57260698104664
"MAINZ_BC6080",12.2055315015927,10.3204641731255,7.95368224762678
"MAINZ_BC6081",9.35877896405317,14.2481682774096,8.81655449082951
"MAINZ_BC6082",13.7774717345426,11.2838020300814,6.89918107218426
"MAINZ_BC6083",13.4435988037662,10.7524016306877,10.2668682131712
"MAINZ_BC6084",13.3849723690124,10.8723009787258,7.97408392296616
"MAINZ_BC6085",14.3268185889981,11.7667218075589,8.0164975778219
"MAINZ_BC6086",11.02835732879,14.1848073844006,9.30864742286334
"MAINZ_BC6087",8.60928233381738,9.89120500945983,9.85968668455899
"MAINZ_BC6088",14.0646884066009,10.616031694018,7.66081487549504
"MAINZ_BC6089",12.8637660640231,11.1130022882482,6.79172286804854
"MAINZ_BC6091",8.14245257288368,9.89471678488371,9.19002796375733
"MAINZ_BC6092",12.8727602466968,11.3894314964314,7.82455785037867
"MAINZ_BC6093",11.4307811091021,11.2603496288781,6.92369683963908
"MAINZ_BC6094",12.8715131509964,10.9140138791425,6.51337701477146
"MAINZ_BC6095",12.4699634031895,14.5744588655602,8.20959154788771
"MAINZ_BC6096",12.7694602518929,10.4346873881728,8.13803901146516
"MAINZ_BC6097",14.3929975002485,10.8591749815099,7.22680675732469
"MAINZ_BC6098",7.51799848190999,9.82837413622706,9.95609436405844
"MAINZ_BC6099",8.27378716241953,9.64249022365047,9.58368561301661
"MAINZ_BC6100",11.9997801433241,11.1901311994645,6.21836044081372
"MAINZ_BC6101",10.9244529727863,11.3931142427783,6.67226472944475
"MAINZ_BC6102",11.7745937982888,13.4401478473025,9.02333681234618
"MAINZ_BC6103",12.9833294624456,11.4912910607387,7.6122315058096
"MAINZ_BC6104",12.0074207983088,11.204270495887,7.1412795553588
"MAINZ_BC6105",7.80524941399778,10.2008600558317,10.3330451709908
"MAINZ_BC6106",13.5718110864976,11.2757226786332,10.4543979370201
"MAINZ_BC6107",12.849086548578,11.2126720465195,8.63143520039552
"MAINZ_BC6108",9.86010519882079,9.81167174444112,9.83113616986735
"MAINZ_BC6109",10.6875283965308,13.3196081149306,8.44865257540564
"MAINZ_BC6110",13.9516308819892,9.59754514122146,7.96703264157326
"MAINZ_BC6111",8.08975836031584,13.9651246707152,8.7245853750272
"MAINZ_BC6112",10.2544108955567,10.4472345812409,10.3072781101308
"MAINZ_BC6114",14.1498608123947,11.233756698601,7.69278058062002
"MAINZ_BC6115",13.3156631445694,9.91526995417249,9.33291306892509
"MAINZ_BC6116",13.5166412244616,11.7902235132824,8.43169624522509
"MAINZ_BC6117",8.46321345278336,10.4043224094049,8.9382726137851
"MAINZ_BC6118",9.53024360118005,13.6679886422543,8.5536670671002
"MAINZ_BC6119",11.9219039236643,9.96046200286304,10.7050834029032
"MAINZ_BC6120",13.5590004774863,10.9277643583781,7.81767684644045
"MAINZ_BC6121",12.4029762917194,9.98128280685319,8.3022237682998
"MAINZ_BC6122",13.8438413831848,11.4804039339938,9.65191280013725
"MAINZ_BC6125",13.9072250030958,10.2103972377832,9.05456551957212
"MAINZ_BC6126",7.91192844898936,13.8076148360909,8.69002757462034
"MAINZ_BC6127",13.8147272682692,11.0094742877783,8.31329126538099
"MAINZ_BC6129",13.7677665153851,10.1705821314873,9.4757725420218
"MAINZ_BC6130",13.4499124653368,10.8418021211946,8.20832543776891
"MAINZ_BC6131",7.93528971370178,9.36927344665633,8.92553231971418
"MAINZ_BC6132",12.4708276243831,11.6669900160545,9.27135274325833
"MAINZ_BC6133",13.5713257437109,12.3328762401605,10.1905101868103
"MAINZ_BC6134",12.7017651735073,11.1797750772842,7.34192932054727
"MAINZ_BC6136",9.69186921629234,10.3584903280635,9.14595876931598
"MAINZ_BC6138",13.8332194457585,10.7506119576622,8.3210254542492
"MAINZ_BC6139",12.4763396305178,10.9060968892527,8.96287494207449
"MAINZ_BC6140",12.0394405744507,10.2234994230542,7.9750858119928
"MAINZ_BC6141",12.8846650720813,12.2851168035483,9.32802994346632
