11.0,12.0
22.0,10.0
11.0,12.0
18.0,11.0
10.0,5.0
16.0,7.0
9.0,10.0
11.0,8.0
9.0,7.0
8.0,10.0
11.0,11.0
10.0,8.0
10.0,11.0
10.0,9.0
12.0,7.0
11.0,8.0
9.0,13.0
6.0,7.0
10.0,5.0
10.0,5.0
7.0,5.0
13.0,11.0
18.0,8.0
8.0,15.0
15.0,9.0
17.0,4.0
13.0,10.0
6.0,11.0
8.0,9.0
10.0,12.0
0.0,17.0
0.0,22.0
0.0,19.0
0.0,23.0
0.0,18.0
0.0,20.0
0.0,24.0
0.0,24.0
0.0,25.0
0.0,16.0
0.0,17.0
0.0,12.0
0.0,15.0
0.0,21.0
0.0,20.0
0.0,22.0
0.0,23.0
0.0,12.0
0.0,25.0
0.0,20.0
0.0,24.0
0.0,15.0
0.0,15.0
0.0,20.0
0.0,21.0
0.0,24.0
0.0,21.0
0.0,22.0
0.0,28.0
0.0,17.0
13.0,0.0
14.0,0.0
18.0,0.0
21.0,0.0
19.0,0.0
21.0,0.0
23.0,0.0
19.0,0.0
22.0,0.0
18.0,0.0
26.0,0.0
20.0,0.0
20.0,0.0
21.0,0.0
20.0,0.0
11.0,0.0
19.0,0.0
18.0,0.0
20.0,0.0
20.0,0.0
20.0,0.0
22.0,0.0
20.0,0.0
20.0,0.0
13.0,0.0
24.0,0.0
19.0,0.0
22.0,0.0
22.0,0.0
24.0,0.0
