6.0,14.0
14.0,0.0
6.0,9.0
8.0,10.0
20.0,2.0
13.0,1.0
16.0,0.0
3.0,17.0
17.0,0.0
16.0,6.0
13.0,5.0
17.0,0.0
6.0,22.0
19.0,0.0
16.0,9.0
17.0,2.0
17.0,3.0
19.0,2.0
12.0,4.0
17.0,2.0
10.0,8.0
26.0,2.0
19.0,1.0
22.0,3.0
19.0,0.0
2.0,17.0
20.0,1.0
4.0,18.0
10.0,15.0
12.0,3.0
25.0,1.0
18.0,0.0
16.0,0.0
5.0,9.0
9.0,10.0
6.0,11.0
2.0,17.0
21.0,0.0
15.0,4.0
12.0,5.0
3.0,17.0
16.0,0.0
11.0,8.0
7.0,10.0
15.0,0.0
9.0,10.0
18.0,1.0
18.0,6.0
16.0,3.0
7.0,11.0
9.0,10.0
20.0,1.0
10.0,4.0
29.0,2.0
4.0,17.0
13.0,1.0
4.0,16.0
11.0,11.0
15.0,7.0
7.0,10.0
3.0,12.0
8.0,20.0
5.0,10.0
11.0,15.0
9.0,10.0
5.0,14.0
21.0,3.0
7.0,21.0
15.0,1.0
16.0,0.0
24.0,1.0
20.0,1.0
6.0,7.0
5.0,19.0
9.0,11.0
7.0,14.0
17.0,1.0
27.0,4.0
21.0,4.0
17.0,4.0
1.0,17.0
4.0,16.0
6.0,15.0
9.0,7.0
5.0,15.0
8.0,9.0
8.0,18.0
10.0,13.0
12.0,13.0
14.0,9.0
19.0,5.0
1.0,23.0
4.0,16.0
8.0,14.0
10.0,6.0
8.0,12.0
7.0,10.0
5.0,8.0
9.0,17.0
14.0,8.0
18.0,1.0
6.0,15.0
8.0,14.0
17.0,1.0
3.0,12.0
3.0,17.0
21.0,0.0
11.0,7.0
16.0,2.0
1.0,21.0
11.0,10.0
9.0,12.0
14.0,4.0
6.0,12.0
18.0,1.0
26.0,0.0
9.0,11.0
18.0,0.0
13.0,5.0
12.0,6.0
9.0,17.0
12.0,7.0
14.0,6.0
6.0,9.0
0.0,22.0
10.0,10.0
11.0,6.0
8.0,14.0
8.0,20.0
5.0,15.0
10.0,13.0
21.0,0.0
8.0,15.0
26.0,2.0
7.0,17.0
5.0,15.0
11.0,5.0
24.0,1.0
5.0,16.0
8.0,10.0
14.0,8.0
9.0,12.0
16.0,2.0
7.0,10.0
12.0,13.0
4.0,16.0
16.0,5.0
17.0,2.0
10.0,8.0
19.0,2.0
3.0,9.0
11.0,12.0
14.0,4.0
7.0,11.0
6.0,32.0
4.0,13.0
9.0,7.0
16.0,8.0
11.0,5.0
9.0,8.0
6.0,12.0
8.0,10.0
1.0,22.0
12.0,10.0
14.0,1.0
18.0,1.0
17.0,0.0
8.0,16.0
19.0,7.0
15.0,5.0
19.0,1.0
10.0,12.0
16.0,0.0
13.0,13.0
7.0,17.0
8.0,12.0
10.0,3.0
6.0,11.0
0.0,18.0
21.0,3.0
8.0,9.0
6.0,9.0
8.0,11.0
7.0,7.0
23.0,2.0
12.0,3.0
16.0,3.0
15.0,0.0
15.0,3.0
21.0,0.0
7.0,11.0
20.0,2.0
10.0,9.0
18.0,0.0
12.0,0.0
18.0,0.0
4.0,15.0
21.0,2.0
10.0,14.0
21.0,3.0
